Index,Sample Name,Sample Type,Dilution Factor,Component Name,Component Type,Mass Info,Component Group Name,Expected RT,Retention Time,Retention Time Delta (min),Area,Height,Height Ratio
910,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,cit_m5-4,Qualifiers,196.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
911,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,cit_m6-4,Qualifiers,197.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
912,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,dhap_m0-0,Quantifiers,169.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
913,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,dhap_m1-0,Qualifiers,170.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
914,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,dhap_m2-0,Qualifiers,171.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
915,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,dhap_m3-0,Qualifiers,172.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
916,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m0-0,Quantifiers,259.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
917,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m1-0,Qualifiers,260.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
918,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m1-1,Qualifiers,260.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
919,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m2-0,Qualifiers,261.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
920,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m2-1,Qualifiers,261.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
921,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m2-2,Qualifiers,261.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
922,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m3-0,Qualifiers,262.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
923,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m3-1,Qualifiers,262.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
924,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m3-2,Qualifiers,262.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
925,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m3-3,Qualifiers,262.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
926,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m4-1,Qualifiers,263.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
927,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m4-2,Qualifiers,263.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
928,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m4-3,Qualifiers,263.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
929,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m5-2,Qualifiers,264.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
930,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m5-3,Qualifiers,264.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
931,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,f6p_m6-3,Qualifiers,265.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
932,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,fdp_m0-0,Quantifiers,339.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
933,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,fdp_m1-0,Qualifiers,340.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
934,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,fdp_m2-0,Qualifiers,341.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
935,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,fdp_m3-0,Qualifiers,342.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
936,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,fdp_m4-0,Qualifiers,343.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
937,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,fdp_m5-0,Qualifiers,344.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
938,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,fdp_m6-0,Qualifiers,345.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
939,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g3p_m0-0,Quantifiers,169.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
940,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g3p_m1-0,Qualifiers,170.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
941,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g3p_m2-0,Qualifiers,171.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
942,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g3p_m3-0,Qualifiers,172.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
943,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m0-0,Quantifiers,259.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
944,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m1-0,Qualifiers,260.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
945,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m1-1,Qualifiers,260.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
946,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m2-0,Qualifiers,261.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
947,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m2-1,Qualifiers,261.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
948,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m2-2,Qualifiers,261.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
949,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m3-1,Qualifiers,262.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
950,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m3-2,Qualifiers,262.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
951,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m3-3,Qualifiers,262.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
952,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m4-2,Qualifiers,263.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
953,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m4-3,Qualifiers,263.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
954,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m4-4,Qualifiers,263.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
955,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m5-3,Qualifiers,264.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
956,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m5-4,Qualifiers,264.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
957,HEK_Wt_QC2_10x_split1_inj1,Unknown,1,g6p_m6-4,Qualifiers,265.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
958,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,23dpg_m0-0,Quantifiers,265.0 / 166.8,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
959,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,23dpg_m1-1,Qualifiers,266.0 / 167.8,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
960,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,23dpg_m2-2,Qualifiers,267.0 / 168.8,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
961,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,23dpg_m3-3,Qualifiers,268.0 / 170.0,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
962,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m0-0,Quantifiers,173.0 / 129.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
963,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m1-0,Qualifiers,174.0 / 129.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
964,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m1-1,Qualifiers,174.0 / 130.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
965,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m2-1,Qualifiers,175.0 / 130.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
966,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m2-2,Qualifiers,175.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
967,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m3-2,Qualifiers,176.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
968,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m3-3,Qualifiers,176.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
969,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m4-3,Qualifiers,177.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
970,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m4-4,Qualifiers,177.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
971,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m5-4,Qualifiers,178.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
972,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m5-5,Qualifiers,178.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
973,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,acon-C_m6-5,Qualifiers,179.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
974,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m0-0,Quantifiers,145.1 / 101.0,akg,12.8,12.90880306,0.108803055,3725427.558,915615.5975,N/A
975,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m1-0,Qualifiers,146.1 / 101.0,akg,12.8,12.91130623,0.11130623,45248.51601,9865.158621,N/A
976,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m1-1,Qualifiers,146.1 / 102.0,akg,12.8,12.91126789,0.111267893,164185.7635,37480.56672,N/A
977,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m2-1,Qualifiers,147.1 / 102.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
978,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m2-2,Qualifiers,147.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
979,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m3-2,Qualifiers,148.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
980,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m3-3,Qualifiers,148.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
981,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m4-3,Qualifiers,149.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
982,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m4-4,Qualifiers,149.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
983,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,akg_m5-4,Qualifiers,150.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
984,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m0-0,Quantifiers,191.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
985,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m1-0,Qualifiers,192.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
986,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m1-1,Qualifiers,192.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
987,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m2-0,Qualifiers,193.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
988,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m2-1,Qualifiers,193.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
989,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m2-2,Qualifiers,193.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
990,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m3-1,Qualifiers,194.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
991,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m3-2,Qualifiers,194.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
992,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m3-3,Qualifiers,194.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
993,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m4-2,Qualifiers,195.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
994,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m4-3,Qualifiers,195.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
995,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m4-4,Qualifiers,195.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
996,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m5-3,Qualifiers,196.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
997,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m5-4,Qualifiers,196.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
998,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,cit_m6-4,Qualifiers,197.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
999,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,dhap_m0-0,Quantifiers,169.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1000,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,dhap_m1-0,Qualifiers,170.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1001,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,dhap_m2-0,Qualifiers,171.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1002,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,dhap_m3-0,Qualifiers,172.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1003,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m0-0,Quantifiers,259.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1004,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m1-0,Qualifiers,260.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1005,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m1-1,Qualifiers,260.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1006,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m2-0,Qualifiers,261.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1007,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m2-1,Qualifiers,261.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1008,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m2-2,Qualifiers,261.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1009,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m3-0,Qualifiers,262.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1010,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m3-1,Qualifiers,262.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1011,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m3-2,Qualifiers,262.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1012,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m3-3,Qualifiers,262.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1013,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m4-1,Qualifiers,263.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1014,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m4-2,Qualifiers,263.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1015,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m4-3,Qualifiers,263.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1016,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m5-2,Qualifiers,264.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1017,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m5-3,Qualifiers,264.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1018,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,f6p_m6-3,Qualifiers,265.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1019,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,fdp_m0-0,Quantifiers,339.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1020,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,fdp_m1-0,Qualifiers,340.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1021,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,fdp_m2-0,Qualifiers,341.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1022,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,fdp_m3-0,Qualifiers,342.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1023,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,fdp_m4-0,Qualifiers,343.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1024,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,fdp_m5-0,Qualifiers,344.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1025,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,fdp_m6-0,Qualifiers,345.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1026,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g3p_m0-0,Quantifiers,169.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1027,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g3p_m1-0,Qualifiers,170.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1028,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g3p_m2-0,Qualifiers,171.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1029,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g3p_m3-0,Qualifiers,172.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1030,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m0-0,Quantifiers,259.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1031,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m1-0,Qualifiers,260.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1032,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m1-1,Qualifiers,260.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1033,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m2-0,Qualifiers,261.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1034,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m2-1,Qualifiers,261.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1035,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m2-2,Qualifiers,261.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1036,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m3-1,Qualifiers,262.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1037,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m3-2,Qualifiers,262.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1038,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m3-3,Qualifiers,262.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1039,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m4-2,Qualifiers,263.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1040,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m4-3,Qualifiers,263.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1041,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m4-4,Qualifiers,263.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1042,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m5-3,Qualifiers,264.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1043,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m5-4,Qualifiers,264.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1044,HEK_Wt_QC2_10x_split1_inj2,Unknown,1,g6p_m6-4,Qualifiers,265.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1045,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,23dpg_m0-0,Quantifiers,265.0 / 166.8,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
1046,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,23dpg_m1-1,Qualifiers,266.0 / 167.8,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
1047,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,23dpg_m2-2,Qualifiers,267.0 / 168.8,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
1048,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,23dpg_m3-3,Qualifiers,268.0 / 170.0,23dpg,15.5,N/A,N/A,N/A,N/A,N/A
1049,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m0-0,Quantifiers,173.0 / 129.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1050,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m1-0,Qualifiers,174.0 / 129.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1051,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m1-1,Qualifiers,174.0 / 130.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1052,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m2-1,Qualifiers,175.0 / 130.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1053,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m2-2,Qualifiers,175.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1054,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m3-2,Qualifiers,176.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1055,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m3-3,Qualifiers,176.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1056,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m4-3,Qualifiers,177.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1057,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m4-4,Qualifiers,177.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1058,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m5-4,Qualifiers,178.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1059,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m5-5,Qualifiers,178.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1060,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,acon-C_m6-5,Qualifiers,179.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1061,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m0-0,Quantifiers,145.1 / 101.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1062,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m1-0,Qualifiers,146.1 / 101.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1063,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m1-1,Qualifiers,146.1 / 102.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1064,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m2-1,Qualifiers,147.1 / 102.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1065,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m2-2,Qualifiers,147.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1066,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m3-2,Qualifiers,148.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1067,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m3-3,Qualifiers,148.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1068,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m4-3,Qualifiers,149.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1069,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m4-4,Qualifiers,149.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1070,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,akg_m5-4,Qualifiers,150.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1071,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,cit_m0-0,Quantifiers,191.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1072,HEK_Wt_QC3_10x_split1_inj1,Unknown,1,cit_m1-0,Qualifiers,192.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
